pp_0334               4.7500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0335               5.2500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0336               5.7500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0337               6.2500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0338               6.7500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0339               7.2500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0340               7.7500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0341               8.2500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0342               8.7500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0343               9.2500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0344               9.7500000000E+02      4.3500000000E+02      1           1.0000000000E+00     
pp_0345               2.5000000000E+01      3.8500000000E+02      1           1.0000000000E+00     
pp_0346               7.5000000000E+01      3.8500000000E+02      1           1.0000000000E+00     
pp_0347               1.2500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0348               1.7500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0349               2.2500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0350               2.7500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0351               3.2500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0352               3.7500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0353               4.2500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0354               4.7500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0355               5.2500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0356               5.7500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
pp_0357               6.2500000000E+02      3.8500000000E+02      1           1.0000000000E+00     
